name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
M009_LCA_199204,227.723,32.2707,149.939,304.239,259.994,195.452,514.648,11.0833,489.174,539.62,525.731,503.565,184.935
M009_LCA_199205,475.227,31.1329,395.696,578.98,506.36,444.095,859.264,69.0984,713.02,1044.15,928.363,790.166,134.04
M009_LCA_199305,712.172,29.8372,638.078,799.165,742.009,682.335,1715.83,67.4605,1550.46,1884.24,1783.29,1648.37,751.292
M009_LCA_199306,1238.54,30.5054,1153.68,1323.18,1269.04,1208.03,567.881,72.3389,385.093,733.719,640.22,495.542,419.961
M009_LCA_199307,340.917,27.2579,286.284,410.415,368.175,313.659,53.5972,17.8092,4.56519,101.798,71.4065,35.788,184.486
M009_LCA_199506,1672,30.0291,1586.36,1754.62,1702.03,1641.97,2967.04,269.421,2270.7,3674.27,3236.46,2697.62,516.077
M009_LCA_199507,1363.19,29.8076,1285.73,1450.43,1393,1333.38,266.713,86.2749,65.9421,444.649,352.988,180.438,841.077
M009_LCA_199605,875.868,32.0234,765.405,955.208,907.891,843.845,1778.24,402.953,1096.27,3548.77,2181.2,1375.29,141.063
M009_LCA_199705,509.854,32.3883,419.593,590.83,542.242,477.466,2451.07,537.028,1347.13,4415.43,2988.09,1914.04,756.301
M009_LCA_199706,807.564,29.4491,712.469,896.38,837.013,778.115,2445.55,675.327,1138.12,5038.35,3120.87,1770.22,241.737
M009_LCA_199805,395.499,24.3336,310.808,468.407,419.832,371.165,1998.08,371.311,1215.39,3245.88,2369.39,1626.77,746.987
M009_LCA_199906,414.059,26.9147,340.897,476.995,440.974,387.145,3592.09,1033.58,1478.29,7151.94,4625.67,2558.52,1001.29
M009_LCA_200005,547.131,27.6781,472.76,625.846,574.809,519.453,3119.39,756.934,1608.51,5486.29,3876.32,2362.45,982.661
M009_LCA_200008,240.51,28.7511,137.088,306.524,269.262,211.759,881.808,269.057,326.638,1739.83,1150.87,612.751,20.1135
M009_LCA_200009,226.062,25.5022,150.559,285.238,251.564,200.56,874.226,273.403,308.537,1751.77,1147.63,600.823,23.2998
M009_LCA_200012,159.818,29.4088,56.6407,249.646,189.227,130.409,809.891,268.309,251.157,1660.1,1078.2,541.582,1.51046
M009_LCA_200101,156.187,29.8432,72.1606,220.825,186.03,126.344,809.134,267.858,248.985,1657.3,1076.99,541.275,28.1592
M009_LCA_200103,103.529,28.1874,45.4332,183.755,131.717,75.342,807.339,266.098,249.373,1650.39,1073.44,541.241,65.6176
M009_LCA_200105,593.869,31.5111,503.953,720.676,625.381,562.358,4241.61,822.461,2669.51,6741.58,5064.07,3419.15,1948.84
M009_LCA_200107,307.412,30.2683,231.46,380,337.68,277.143,1270.62,383.237,427.339,2331.42,1653.86,887.386,47.3392
M009_LCA_200108,273.331,31.6413,190.12,355.723,304.972,241.69,1229.24,374.666,471.064,2250.05,1603.91,854.574,115.341
M009_LCA_200109,203.606,29.2318,120.972,275.695,232.838,174.375,1122.43,367.993,296.19,2049.76,1490.43,754.441,20.4951
M009_LCA_200111,131.295,32.3182,37.2244,206.193,163.613,98.9764,1028.89,355.176,257.197,1931.78,1384.07,673.716,51.0049
M009_LCA_200205,309.426,30.8303,240.335,383.756,340.256,278.596,2109.24,542.619,915.368,3719.56,2651.86,1566.62,531.612
M009_LCA_200206,242.841,29.8511,143.485,341.739,272.692,212.99,1184.72,371.768,387.174,2205.42,1556.49,812.952,45.4349
M009_LCA_200207,208.993,28.3213,146.065,288.979,237.314,180.672,1048.79,342.622,303.522,1939.58,1391.42,706.172,14.5425
M009_LCA_200209,180.492,32.0897,105.647,272.16,212.582,148.403,1191.63,343.712,443.072,2110.23,1535.34,847.919,170.912
M009_LCA_200310,149.119,27.3686,80.9642,236.921,176.487,121.75,1227.22,364.449,427.085,2203.09,1591.67,862.767,190.164
M009_LCA_200405,538.365,32.6849,455.219,638.018,571.05,505.68,4704.35,876.681,2653.53,6726.46,5581.03,3827.67,2015.51
M009_LK_199201,2.40164,0.691024,0.848638,4.18427,3.09267,1.71062,0.277269,0.096578,0.0427906,0.618926,0.373847,0.180691,0.229712
M009_LK_199410,16.3212,0.707983,14.7759,18.4878,17.0292,15.6132,0.893272,0.316477,0.152389,1.94565,1.20975,0.576795,12.8303
M009_LK_199412,10.1685,0.742361,7.97815,12.09,10.9109,9.42618,0.894013,0.3069,0.190174,1.9138,1.20091,0.587113,6.06435
M009_LK_199501,8.66865,0.658883,6.60165,10.1262,9.32753,8.00976,0.919944,0.310227,0.214916,1.92658,1.23017,0.609717,4.67507
M009_LK_199504,14.4409,0.636229,12.0328,15.8628,15.0771,13.8046,0.907802,0.312241,0.175937,1.90211,1.22004,0.595561,10.1307
M009_LK_199506,142.726,0.748018,140.547,144.641,143.474,141.978,9.72536,3.07963,2.96768,19.4404,12.805,6.64574,121.107
M009_LK_199507,123.352,0.715074,121.15,124.873,124.067,122.637,2.63646,0.882667,0.725758,5.43328,3.51913,1.75379,115.716
M009_LK_199509,23.3348,0.683009,21.1964,25.0032,24.0179,22.6518,1.35328,0.443751,0.305941,2.69218,1.79703,0.909531,18.5042
M009_LK_199510,11.9118,0.672924,10.2606,13.4977,12.5847,11.2389,1.41646,0.456909,0.347231,2.6461,1.87337,0.959554,7.61446
M009_LK_199511,6.89694,0.656064,5.1564,8.76947,7.55301,6.24088,1.50152,0.522509,0.351559,2.94255,2.02403,0.979008,2.21384
M009_LK_199604,12.5843,0.713276,10.6414,14.2939,13.2975,11.871,2.63827,1.15696,0.627811,7.55192,3.79523,1.48131,3.08952
M009_LK_199605,86.4916,0.714481,84.4683,88.4631,87.2061,85.7771,9.93957,4.35812,2.46859,28.3306,14.2977,5.58145,56.1377
M009_LK_199610,19.3888,0.693173,17.8371,21.0601,20.082,18.6957,6.9095,2.59322,1.85836,16.6739,9.50272,4.31628,1.16321
M009_LK_199705,40.5637,0.753355,38.5802,42.2704,41.3171,39.8103,16.4479,6.08474,4.23028,38.4054,22.5327,10.3632,0.174755
M009_LK_199706,56.5368,0.795144,54.7239,58.4891,57.3319,55.7417,19.1402,7.56898,4.69171,47.691,26.7091,11.5712,7.0329
M009_LK_199707,37.5976,0.741271,35.9713,39.4656,38.3388,36.8563,5.63981,2.18635,1.40261,13.9432,7.82616,3.45346,22.0281
M009_LK_199708,23.0936,0.715325,21.2683,25.0547,23.8089,22.3783,5.5174,2.12107,1.38153,13.4451,7.63847,3.39633,7.82322
M009_LK_199709,22.0723,0.657727,20.5817,23.4399,22.7301,21.4146,5.44027,2.07733,1.37093,13.1924,7.5176,3.36295,7.3893
M009_LK_200405,83.9,0.677589,82.3552,86.0473,84.5776,83.2224,28.9175,9.9557,5.26853,62.4528,38.8732,18.9618,19.9024
M009_LMG_199207,14.0658,2.30999,7.50346,21.8393,16.3758,11.7558,3.18306,1.11286,0.789545,5.90473,4.29592,2.0702,1.59873
M009_LMG_199305,48.9688,2.20275,44.1333,54.4684,51.1716,46.7661,21.3459,7.14988,7.05811,39.6998,28.4958,14.196,4.43352
M009_LMG_199306,92.0026,2.08289,86.6988,96.7017,94.0855,89.9197,23.8406,7.80807,8.72453,42.5046,31.6486,16.0325,44.1942
M009_LMG_199307,19.1689,2.12227,14.6635,25.684,21.2911,17.0466,4.70628,1.79956,1.24285,9.09235,6.50584,2.90671,5.57119
M009_LMG_199507,96.7983,2.55639,91.4622,104.754,99.3547,94.2419,24.7133,8.06714,7.26043,48.5075,32.7805,16.6462,42.9546
M009_LMG_199705,30.0986,2.15941,24.0277,35.5606,32.2581,27.9392,151.957,60.5643,44.6512,365.029,212.521,91.3925,9.09063
M009_LMG_199710,14.4543,2.18102,9.85645,20.2257,16.6353,12.2733,70.3116,25.9784,20.5525,156.285,96.2899,44.3332,0.326788
M009_LMG_199803,6.0113,1.92497,0.180364,9.76919,7.93627,4.08634,47.9752,19.8357,10.8207,115.842,67.8109,28.1396,1.05153
M009_LMG_199805,22.9218,2.05497,17.2629,27.349,24.9768,20.8669,108.139,41.6558,29.7418,245.54,149.794,66.4828,2.39288
M009_LMG_199809,5.97439,2.23296,-0.0568071,11.2885,8.20735,3.74142,53.9722,22.2467,11.5821,128.272,76.2189,31.7256,0.293663
M009_LMG_199906,27.9832,2.07204,22.3847,33.0607,30.0553,25.9112,287.394,114.786,69.1015,671.928,402.181,172.608,36.0409
M009_LMG_199911,5.60906,2.16239,-0.259101,11.9021,7.77145,3.44666,64.5727,26.5142,12.9976,148.209,91.0869,38.0585,1.09559
M009_LMG_200003,5.583,2.3584,-0.588516,11.0819,7.94141,3.2246,65.5006,26.4611,13.9516,147.801,91.9617,39.0395,2.86967
M009_LMG_200005,35.6858,1.98856,31.5615,41.0513,37.6744,33.6972,212.607,86.0592,53.4006,452.059,298.666,126.547,12.3493
M009_LMG_200009,10.4121,2.01357,4.53216,15.4046,12.4257,8.39852,74.8791,30.0557,15.9153,163.964,104.935,44.8233,0.5107
M009_LMG_200011,7.47112,2.20692,1.85223,13.7349,9.67804,5.26421,74.2071,29.8366,15.2103,163.762,104.044,44.3705,1.47539
M009_LMG_200012,6.29946,2.27708,0.27827,12.0296,8.57654,4.02239,74.1857,29.8251,15.1522,163.141,104.011,44.3607,3.12257
M009_LMG_200101,6.23846,2.16444,1.37878,11.1473,8.4029,4.07402,74.1849,29.8646,15.2198,162.7,104.05,44.3203,4.0725
M009_LMG_200103,5.92985,2.33911,-0.293191,13.6444,8.26897,3.59074,74.2192,29.6977,15.5933,161.583,103.917,44.5214,1.94888
M009_LMG_200107,14.0473,2.08124,7.89077,19.0033,16.1285,11.966,103.122,42.0361,20.1999,251.119,145.158,61.0862,1.1966
M009_LMG_200108,12.311,2.21168,6.91999,19.0745,14.5226,10.0993,103.551,41.7887,20.975,249.084,145.34,61.7626,1.90054
M009_LMG_200109,7.21896,2.12176,0.986308,13.1684,9.34072,5.0972,100.551,40.9796,19.7683,242.331,141.531,59.5716,6.59992
M009_LMG_200111,5.5759,2.18935,0.961779,10.9395,7.76526,3.38655,98.5573,39.9572,19.3749,234.249,138.515,58.6001,8.43537
M009_LMG_200204,10.8086,2.1604,5.0212,16.381,12.969,8.64823,93.8582,37.9689,18.4017,225.118,131.827,55.8893,2.0207
M009_LMG_200205,16.3135,2.36975,9.9147,21.7559,18.6832,13.9437,154.488,59.0741,38.4978,322.736,213.562,95.4136,16.7419
M009_LMG_200206,7.04267,2.20441,1.01154,14.2761,9.24708,4.83826,97.4843,39.4942,18.5038,226.958,136.979,57.9901,4.22771
M009_LMG_200207,5.7052,2.16387,-0.704989,10.1492,7.86907,3.54134,93.6123,37.7512,18.165,220.396,131.364,55.8612,8.01577
M009_LMG_200209,7.28738,2.29202,0.966361,13.6374,9.5794,4.99536,93.3793,37.4711,18.5378,219.213,130.85,55.9082,4.90032
M009_LMG_200212,5.63782,2.04309,1.17666,11.7376,7.68091,3.59473,90.4821,36.0486,17.8305,210.229,126.531,54.4335,6.09292
M009_LMG_200304,5.83572,2.18902,-0.599339,10.6935,8.02474,3.64671,85.7245,34.435,18.3628,201.083,120.16,51.2895,7.6693
M009_LMG_200307,12.7119,2.26386,7.29272,18.7342,14.9758,10.4481,101.352,40.1946,18.7952,229.362,141.547,61.1579,0.0610623
M009_LMG_200308,14.2752,2.03625,9.27217,18.7496,16.3115,12.239,102.065,40.2152,19.4182,233.975,142.28,61.8498,0.668605
M009_LMG_200310,6.16197,2.24765,0.812436,10.8125,8.40962,3.91431,97.1301,38.7158,17.6292,224.607,135.846,58.4144,6.81673
M009_LMG_200403,5.68378,2.23211,-0.155483,10.3474,7.91589,3.45167,92.5455,36.6718,17.9105,214.095,129.217,55.8737,7.56309
M009_LMG_200404,9.56353,2.00807,4.79301,14.7579,11.5716,7.55546,90.8113,36.1525,17.5816,210.737,126.964,54.6588,2.82367
M009_LMG_200405,26.1571,2.06089,19.5252,32.7191,28.218,24.0962,258.565,97.7686,56.1287,550.141,356.334,160.796,23.4096
M009_LNA_199507,88.1171,4.30804,78.1205,99.7661,92.4251,83.8091,39.9947,16.3387,6.2203,71.522,56.3334,23.656,6.5985
M009_LNA_199906,25.0196,4.06986,13.7276,34.7048,29.0895,20.9497,489.294,220.127,59.3445,1133.82,709.42,269.167,24.6397
M009_LNA_200405,32.7845,4.09377,18.1837,42.8755,36.8782,28.6907,468.655,210.507,43.8063,1231.76,679.162,258.148,0.930893
M009_LSO4_199201,459.962,42.8976,363.07,583.71,502.86,417.065,70.4657,32.6878,7.81841,164.105,103.153,37.778,198.965
M009_LSO4_199203,531.962,42.0039,429.851,631.761,573.966,489.958,68.8459,32.6871,5.92982,156.622,101.533,36.1588,273.229
M009_LSO4_199204,999.956,40.1143,903.447,1100.14,1040.07,959.841,74.5228,33.9816,7.50614,147.364,108.504,40.5412,756.082
M009_LSO4_199205,1715.54,42.7257,1601.31,1838.08,1758.26,1672.81,482.839,212.198,60.4328,991.425,695.037,270.641,609.886
M009_LSO4_199206,1525.75,43.8872,1380.27,1635.95,1569.63,1481.86,379.389,164.527,45.4155,743.546,543.915,214.862,636.729
M009_LSO4_199207,1220.16,44.3895,1101.21,1340.11,1264.55,1175.77,83.4216,36.2115,9.42304,164.721,119.633,47.2101,936.492
M009_LSO4_199209,806.598,46.518,702.31,956.345,853.116,760.08,120.998,58.4077,13.8161,314.532,179.406,62.5905,387.778
M009_LSO4_199210,611.458,41.5569,517.422,728.51,653.015,569.901,96.3672,44.8424,13.5371,236.623,141.21,51.5248,280.8
M009_LSO4_199212,508.925,38.2446,398.763,612.221,547.169,470.68,108.873,46.9309,13.7072,227.637,155.804,61.9423,171.126
M009_LSO4_199303,489.796,41.1741,382.361,585.092,530.97,448.622,101.8,42.7023,13.5751,230.333,144.502,59.0977,152.029
M009_LSO4_199304,630.628,44.1836,467.057,753.894,674.811,586.444,92.9705,39.2182,12.4603,180.156,132.189,53.7523,286.901
M009_LSO4_199305,2216.18,46.9099,2089.91,2354.22,2263.09,2169.27,521.161,208.999,74.9482,1014.26,730.16,312.162,1075.65
M009_LSO4_199306,3688.98,42.5113,3549.45,3791.09,3731.49,3646.47,605.703,230.487,88.3146,1116.84,836.189,375.216,2432.61
M009_LSO4_199307,1270.35,40.6866,1165.06,1387.06,1311.03,1229.66,129.43,52.5672,14.7517,263.296,181.998,76.8632,901.762
M009_LSO4_199310,672.681,42.2766,568.23,808.401,714.957,630.404,144.685,56.1297,17.1755,277.565,200.815,88.5556,290.665
M009_LSO4_199410,964.411,45.1468,849.867,1066.39,1009.56,919.264,221.163,90.3176,36.2838,474.523,311.48,130.845,375.344
M009_LSO4_199412,868.648,40.5951,770.853,967.83,909.244,828.053,221.495,87.8622,37.0777,465.468,309.357,133.632,305.385
M009_LSO4_199501,713.22,42.3939,598.267,812.087,755.614,670.826,226.993,88.9883,37.7919,467.928,315.981,138.005,130.339
M009_LSO4_199504,794.114,44.0643,648.839,903.897,838.179,750.05,220.842,87.4574,37.4647,459.506,308.299,133.385,189.333
M009_LSO4_199506,4753.95,42.4466,4665.68,4850.67,4796.4,4711.51,2184.87,849.446,434.629,4481.86,3034.32,1335.43,183.815
M009_LSO4_199507,3907.9,43.6739,3798.87,4014.36,3951.57,3864.23,639.136,255.531,98.3306,1290.82,894.667,383.605,2508.05
M009_LSO4_199509,1085.98,47.1809,976.294,1222.1,1133.16,1038.8,326.217,131.97,47.2005,644.38,458.187,194.247,331.914
M012_LCA_199204,473.472,146.18,61.088,854.473,619.652,327.292,1470.3,134.578,1035.34,1787.35,1604.88,1335.73,180.87
M012_LCA_199205,809.033,122.063,391.985,1108.01,931.095,686.97,2222.74,280.821,1594.46,2809.54,2503.56,1941.92,486.45
M012_LCA_199206,850.593,134.993,502.813,1226.39,985.587,715.6,3315.8,226.611,2630.51,3832.95,3542.41,3089.19,1404.12
M012_LCA_199210,325.43,136.919,-74.829,652.2,462.349,188.511,2574.57,146.888,1923.23,2862.35,2721.45,2427.68,1271.03
M012_LCA_199305,916.507,134.444,520.203,1281.11,1050.95,782.063,3444.32,292.093,2768.24,4061.29,3736.41,3152.23,1487.13
M012_LCA_199306,1396.78,136.907,1007.79,1736.28,1533.69,1259.88,6834.42,306.972,6048.91,7432.48,7141.39,6527.45,4312.63
M012_LCA_199310,330.039,146.027,-127.831,737.448,476.066,184.012,7745.25,162.945,7368.99,8088.16,7908.19,7582.31,6631.54
M012_LCA_199405,491.67,147.328,127.223,948.57,638.998,344.342,2946.35,285.782,2226.61,3516.41,3232.13,2660.57,1278.04
M012_LCA_199406,1057.59,134.448,729.585,1368.94,1192.04,923.143,3083.73,234.993,2360.34,3552.16,3318.73,2848.74,991.398
M012_LCA_199410,422.477,134.266,95.3432,685.158,556.743,288.211,8067.58,210.154,7537.51,8516.11,8277.73,7857.42,6852.36
M012_LCA_199506,1392.42,139.338,999.87,1722.57,1531.76,1253.08,7423.39,571.729,5937.3,8761.69,7995.12,6851.66,4214.72
M012_LCA_199507,1438.84,136.153,1044.79,1771.71,1574.99,1302.69,3073.22,268.777,2379.45,3673.12,3342,2804.44,607.746
M012_LCA_199508,634.184,127.748,272.084,1079.67,761.932,506.436,1840.46,233.028,1160.53,2300.08,2073.48,1607.43,80.8548
M012_LCA_199509,441.543,131.237,122.638,783.233,572.779,310.306,1608.38,220.451,943.383,2049.32,1828.83,1387.93,160.15
M012_LCA_199510,327.553,131.613,41.4031,653.043,459.166,195.939,5861.28,213.118,5302.55,6306.67,6074.4,5648.17,4649.51
M012_LCA_199511,288.465,137.62,-26.5928,626.758,426.084,150.845,3423.64,216.795,2857.28,3898.18,3640.43,3206.84,2230.52
M012_LCA_199604,386.367,127.155,-8.12173,688.232,513.522,259.212,1346.8,239.931,702.155,2056.42,1586.73,1106.87,13.9221
M012_LCA_199605,1014.28,131.512,638.584,1327.85,1145.8,882.772,6548.03,487.144,5342.03,8141.29,7035.18,6060.89,4014.18
M012_LCA_199608,361.86,136.578,31.1651,759.927,498.438,225.283,1773.91,250.814,1096.6,2465.51,2024.72,1523.09,336.669
M012_LCA_199609,338.333,131.224,-88.5352,632.63,469.557,207.109,3425.99,252.331,2730.47,4117.82,3678.32,3173.66,2097.84
M012_LCA_199610,449.386,139.285,128.98,773.317,588.672,310.101,7577.55,378.497,6508.57,8608.67,7956.05,7199.05,5735.26
M012_LCA_199611,325.627,133.337,22.9802,728.642,458.964,192.29,3620.14,256.721,2890.84,4332.44,3876.86,3363.42,2162.2
M012_LCA_199705,622.149,128.997,293.73,903.278,751.146,493.152,5199.46,678.746,3375.18,6999.48,5878.21,4520.72,2471.9
M012_LCA_199706,889.934,136.866,576.004,1243.26,1026.8,753.068,6719.58,763.018,4815.84,9074.27,7482.6,5956.56,3572.58
M012_LCA_199707,745.117,131.865,424.413,1037.29,876.982,613.252,2106.36,300.062,1269.04,2887.67,2406.42,1806.3,231.741
M012_LCA_199708,537.582,124.27,134.125,952.644,661.852,413.312,2287.01,305.682,1437.53,3049.32,2592.7,1981.33,484.884
M012_LCA_199709,626.875,136.434,253.306,963.573,763.309,490.441,2492.38,320.239,1614.38,3304.54,2812.62,2172.14,650.803
M012_LCA_199710,440.915,152.257,29.5835,862.446,593.172,288.658,9219.52,374.811,8136.4,10141.9,9594.33,8844.71,7273.95
M012_LCA_199711,343.44,136.986,4.76258,707.786,480.425,206.454,1632.83,318.081,748.384,2492.92,1950.91,1314.75,40.5979
M012_LCA_199803,287.975,141.57,-87.3716,664.599,429.545,146.405,1613.53,321.92,707.71,2447.97,1935.45,1291.61,43.1108
M012_LCA_199804,352.169,123.033,60.3578,615.842,475.202,229.136,1624.75,321.925,715.987,2455.42,1946.68,1302.83,100.144
M012_LCA_199805,609.628,136.281,222.125,990.811,745.908,473.347,3895.2,503.935,2473.07,5141.7,4399.13,3391.26,1482.26
M012_LCA_199806,612.464,142.3,181.014,1014.56,754.764,470.165,7614.6,615.335,6066.28,9542.19,8229.93,6999.27,5051.73
M012_LCA_199807,454.689,132.454,108.873,744.179,587.144,322.235,2150.94,336.783,1227.21,3017.05,2487.72,1814.16,483.034
M012_LCA_199808,339.807,127.815,-67.9828,626.343,467.622,211.992,2139.47,333.957,1220.76,2988.24,2473.43,1805.51,594.416
M012_LCA_199809,283.979,134.859,-125.574,632.633,418.839,149.12,2188.04,330.303,1278.84,3028.36,2518.34,1857.73,646.21
M012_LCA_199810,286.415,122.458,-43.1434,671.332,408.873,163.957,8900.34,331.659,7979.47,9750.87,9232,8568.68,7308.14
M012_LCA_199811,309.591,132.264,-155.236,650.681,441.855,177.327,1650.11,324.42,743.177,2489.72,1974.53,1325.69,92.4958
M012_LCA_199906,548.762,143.174,208.229,913.799,691.936,405.587,8235.52,1207.74,4949.76,11363.7,9443.26,7027.77,4035.96
M012_LCA_199908,483.169,125.859,171.489,749.902,609.029,357.31,2945.99,438.957,1733.59,3967.57,3384.95,2507.03,983.688
M012_LCA_199910,291.695,144.398,-97.9569,713.947,436.093,147.297,2260.86,427.909,981.261,3708.48,2688.77,1832.95,267.314
M012_LCA_199911,266.505,137.1,-74.8177,667.332,403.606,129.405,2357.85,490.944,909.798,3552.84,2848.8,1866.91,242.467
M012_LCA_200004,325.565,135.867,-73.819,673.291,461.432,189.698,2079.22,489.462,785.526,3231.59,2568.69,1589.76,112.235
M012_LCA_200005,913.431,153.232,549.426,1266.49,1066.66,760.2,7491.65,1374.89,3760.12,10637.9,8866.54,6116.76,2493.63
M012_LCA_200006,380.932,135.979,61.0588,797.082,516.911,244.952,2556.74,466.42,1027.06,3745.25,3023.16,2090.32,229.976
M012_LCA_200007,397.434,125.843,43.6817,717.615,523.277,271.592,2563.24,425.201,1431.82,3754.53,2988.44,2138.04,714.207
M012_LCA_200008,315.528,135.692,-31.9962,656.712,451.22,179.837,2719.63,430.296,1578.5,3834.32,3149.93,2289.34,921.788
M012_LCA_200009,290.151,120.659,19.5004,656.775,410.81,169.492,2635.52,439.089,1458.17,3737.83,3074.61,2196.43,801.399
M012_LCA_200011,277.308,133.385,-42.6276,692.601,410.693,143.924,2252.44,428.254,1088.09,3335,2680.7,1824.19,395.492
M012_LCA_200012,272.145,124.681,-190.388,529.319,396.826,147.463,2072.56,433.186,901.744,3152.06,2505.74,1639.37,372.425
M012_LCA_200105,717.582,146.88,288.284,1145.79,864.463,570.702,6180.22,987.072,3565.46,8969.31,7167.29,5193.15,2419.67
M012_LCA_200106,534.376,135.912,203.898,853.595,670.288,398.464,5402.93,733.886,3380.25,7234.33,6136.81,4669.04,2526.65
M012_LCA_200108,355.414,128.375,66.946,708.775,483.789,227.04,3050.62,525.915,1558.74,4222.04,3576.54,2524.71,849.97
M012_LCA_200109,290.706,126.472,-63.263,577.273,417.178,164.234,2838.22,520.396,1242.52,4025.21,3358.61,2317.82,665.252
M012_LCA_200111,212.243,127.529,-107.94,587.345,339.772,84.7143,2520.05,508.241,1089.9,3731.09,3028.29,2011.81,502.552
M012_LCA_200112,238.896,133.815,-208.544,553.571,372.71,105.081,2348.14,510.458,860.292,3501.72,2858.59,1837.68,306.721
M012_LCA_200203,292.701,146.827,-22.9157,641.347,439.528,145.873,2325.51,542.223,994.961,3619.09,2867.73,1783.28,353.614
M012_LCA_200204,345.755,129.781,27.9286,690.79,475.536,215.974,2278.2,533.319,1025.8,3580.65,2811.52,1744.88,335.009
M012_LCA_200205,391.387,137.545,41.5009,737.671,528.932,253.842,4301.59,714.022,2521.54,6101.16,5015.61,3587.57,1783.87
M012_LCA_200207,350.27,150.347,47.8406,884.938,500.616,199.923,2784.54,517.413,1299.78,4042.49,3301.95,2267.12,414.845
M012_LCA_200212,330.027,128.646,46.9703,662.09,458.673,201.381,2191.66,502.144,717.494,3448.24,2693.8,1689.52,55.4034
M012_LCA_200301,292.819,149.142,-68.7536,712.864,441.961,143.677,2095.63,509.59,810.096,3425.56,2605.22,1586.04,97.2325
M012_LCA_200305,708.138,136.751,327.294,1067.57,844.889,571.388,6494.55,1000.82,3718.72,8804.64,7495.37,5493.73,2651.15
M012_LCA_200306,422.105,128.272,135.979,817.742,550.377,293.832,3764.42,666.665,1840.1,5322.42,4431.08,3097.75,1022.36
M012_LCA_200307,398.183,135.39,88.6864,769.831,533.573,262.794,2876.18,503.65,1398.51,4016.03,3379.83,2372.53,628.676
M012_LCA_200310,225.818,124.827,-50.1603,595.792,350.645,100.99,2970.28,504.03,1486.82,4112.78,3474.31,2466.25,891.033
M012_LCA_200312,307.659,137.193,-1.49037,735.221,444.851,170.466,2476.74,501.985,1083.45,3670.15,2978.72,1974.75,348.231
M012_LCA_200405,714.08,129.162,314.259,993.52,843.242,584.918,6494.2,1060.25,3369.36,8880.87,7554.45,5433.95,2375.84
M012_LCA_200406,834.996,133.072,478.29,1139.84,968.067,701.924,5413.84,576.942,3992.18,6927.93,5990.78,4836.89,2852.34
